Uniq_id,Username,Score,Review
e6d507d37586b24d789006129520d78e,nhbj4444,4,"I got this dress to wear to a wedding. It is very comfortable and very flattering. Im short 52 and the length of the dress hit me just right. The stripes do not make you look fat, somehow they are flattering. I will wear a lace shrug with it, and it looks great."
e6d507d37586b24d789006129520d78e,kffj1323,5,"This dress was good quality, but the pattern and cut was NOT flattering at all."
bb95c76db841e59342547712ddf8f5f9,eswr1314,2,Perfect for everyday wear to work. Love it. Able to dress down and dress up.
bb95c76db841e59342547712ddf8f5f9,viru3142,1,I received many compliments wearing this dress. It fit well and was very flattering. Washes well in cold water - low fluff in dryer and back on the hanger. No Muss - No Fuss. Im downsizing and (4 sizes - so far) I can always count on Danny and Nicole fashions to fit me well even as I transition out of plus sizes forever!!!!
bb95c76db841e59342547712ddf8f5f9,yxbn1424,2,"I got this dress to wear to a wedding. It is very comfortable and very flattering. Im short 52 and the length of the dress hit me just right. The stripes do not make you look fat, somehow they are flattering. I will wear a lace shrug with it, and it looks great."
bb95c76db841e59342547712ddf8f5f9,aage1132,0,"This dress was good quality, but the pattern and cut was NOT flattering at all."
73897029b6b934b725bc2ea7febf4209,ateg4341,4,Perfect for everyday wear to work. Love it. Able to dress down and dress up.
73897029b6b934b725bc2ea7febf4209,xbbu2443,1,I received many compliments wearing this dress. It fit well and was very flattering. Washes well in cold water - low fluff in dryer and back on the hanger. No Muss - No Fuss. Im downsizing and (4 sizes - so far) I can always count on Danny and Nicole fashions to fit me well even as I transition out of plus sizes forever!!!!
73897029b6b934b725bc2ea7febf4209,pxzg3323,1,"I got this dress to wear to a wedding. It is very comfortable and very flattering. Im short 52 and the length of the dress hit me just right. The stripes do not make you look fat, somehow they are flattering. I will wear a lace shrug with it, and it looks great."
73897029b6b934b725bc2ea7febf4209,mkcc2321,0,"This dress was good quality, but the pattern and cut was NOT flattering at all."
1da4f72882e8b91189342aa912ed45a3,mgwx2412,0,"I looked everywhere for a swim top. I could not find anything at the regular stores, you know the usual. My mom said that I should look at JC Penney because there was a better selection. She wasnt kidding! I tried on a couple of swim tops and found exactly what I was looking for. The fit is perfect and it matches the bottoms that I currently have. I am going on vacation soon and I am excited about wearing my new swim outfit!!"
1da4f72882e8b91189342aa912ed45a3,lapo1324,0,"I think this item is good for someone that isnt as tiny as they would like to be, hides the less attractive parts."
1da4f72882e8b91189342aa912ed45a3,dajy4242,3,"true to size, sliming, and a great value, lots of styles to chose from, very satisfied"
d1c28131b81aee7e2daf76ffe3cf6a73,mowi3312,2,I absolutely LOVE this swimdress!!! Im 32 and usually its hard to find plus size bathing suits that arent hideous with a bunch of flowers on it or matronly. But this swimdress is AWESOME! The empire waist is very flattering and hides all the trouble areas. The color is vibrant and the silver part is actually more shiny than you see in the pics. You can really tell that the material is not cheap as well. This is the first bathing suit Ive bought in YEARS that I absolutely LOVE! Cant wait to wear it! HIGHLY RECOMMEND!
d1cd9e562123c8756d26e752ce4b8713,ncjx3444,1,I absolutely LOVE this swimdress!!! Im 32 and usually its hard to find plus size bathing suits that arent hideous with a bunch of flowers on it or matronly. But this swimdress is AWESOME! The empire waist is very flattering and hides all the trouble areas. The color is vibrant and the silver part is actually more shiny than you see in the pics. You can really tell that the material is not cheap as well. This is the first bathing suit Ive bought in YEARS that I absolutely LOVE! Cant wait to wear it! HIGHLY RECOMMEND!
162623a600fb4859e6877208ea81a441,oqpu3243,1,"Anything NOT black is always a welcome sight when Im shopping for suits. I bought this suit to wear in the jacuzzi at the gym. Since there always seems to be more men than women there, I looked for a suit with maximum coverage -- at my age and as a married lady, I dont want to look like Im trying too hard."
162623a600fb4859e6877208ea81a441,ohfl1412,3,"Ive always appreciated the quality that Maxine of Hollywood suits have consistently delivered. The suit is true to size -- I usually wear a 10, and the 10 fit properly everywhere. Strong straps that stay in place and great bust support; pulls in the tummy and the seat stays put. Overall, a conservative but figure flattering design."
162623a600fb4859e6877208ea81a441,zsjt4122,1,"When the suit arrived, I was pleasantly surprised that the pretty paisley print fabric is much more rich and exotic than it looks in the photo; the description says black but this is definitely more on the burgundy/maroon side."
162623a600fb4859e6877208ea81a441,zzpe2431,1,"I really like this suit, fit etc. However the deep colors that were represented are not how the suit looked. I returned it and bought a black and white. Very pretty.I ordered this online with a coupon. I do feel the coupon should have applied on the 2nd order as well."
162623a600fb4859e6877208ea81a441,niqb2324,1,"I usually dont feel confident in a bathing suit but this one did well to hide the extra weight I carry in my midsection. Helps to hold it in and gives a nice shape. Also very comfortable and good quality material. It has a gathered seam that goes down the front to give it a little bit of unique style. Its not just a plain grandma-like one piece, its really cute."
162623a600fb4859e6877208ea81a441,jjbd1412,0,"First, I like the cut of the legs -- the high-cut type are not for me. Secondly, the neckline works for me so I do not have to buy a special mastectomy swimsuit. The suit is well-made & helps flatten my stomach. I have bought this before in black, and it is great!"
162623a600fb4859e6877208ea81a441,qpqw4343,1,"I love this style---the legs go all the way down my hips, covering my saddle bags. Without this my only alternative was a skirted suit."
162623a600fb4859e6877208ea81a441,mnik3114,1,Very pleased with modest style and the fit. The black is more marroon than black whichI like also. Great value for the sale priceI I paid.
162623a600fb4859e6877208ea81a441,xrye4133,1,finally found a bathing suit that fit me and doesnt skimp on the places you need the most. I love it and I am coming back to buy another one. Thanks
162623a600fb4859e6877208ea81a441,norm2122,4,"I am 53, 145 lbs, and wear a size 10 pant. I bought a size 12 swimsuit and it fits perfectly. The straps are thick for chest support, small fabric creases for flattering the mommy tummy, and it sits just above the thighs for good bottom coverage. Best of all, the neck is higher cut so the girls are not making a debut. I love the vibrant colors, fast shipping, and am very pleased with my purchase."
2d5c82250fb86d9c60f79b0074a7db8f,ztjg2224,1,This bathing suit fits and looks great on. Its so hard to find cloths. I dont want to dress like a teenager but I also dont wont to dress like an old lady.
2d5c82250fb86d9c60f79b0074a7db8f,petw4124,1,"This bathingsuit feels soo comfortable. There is no pullling, creaping or pinching. Love it!"
2d5c82250fb86d9c60f79b0074a7db8f,imzz2343,0,I love how this suit fits. If I had to have a complaint Id like for the skirt to be slightly longer. The shoulder straps are wider than others that Ive had which makes it so much more comfortable. I would buy again!
2d5c82250fb86d9c60f79b0074a7db8f,rkhu4324,1,I love my swimsuit because it fits good without any adjustment. This an area of concern because I usually have to make some adjustment. I love the design of the fabric which makes my waist look smaller. I always recommend JC Penny to all my friends because I know the product /s I am purchasing is the best and they stand behind there merchandise.
2d5c82250fb86d9c60f79b0074a7db8f,fjjv2113,1,I love everything from the waist down. Im a large bodied lady but not large busted so the top is a might too big for me. I kept the bathing suit because I cant seem to find one that fits perfectly in a one piece.
2d5c82250fb86d9c60f79b0074a7db8f,pmvu4221,0,"This suit seems to be of good quality and fits true to size. My issue with this suit is that there is simply too much skirt. Its voluminous. Because of the excess fabric in the skirt, swimming will be uncomfortable, and it also looks very old-fashioned. I returned it."
2d5c82250fb86d9c60f79b0074a7db8f,zyee3343,1,Im going to exchange this. I love it but I found some stitching problems that could call cause future problems. Hopefully they will have another one as I will be disappointed because its a great suit!
2d5c82250fb86d9c60f79b0074a7db8f,rsqd1423,2,"i had to get a size larger due to my generous bust size, but overall, flattering bathing suit."
8c073afaee23ee8233664dd46d00d315,wsya4314,3,This bathing suit fits and looks great on. Its so hard to find cloths. I dont want to dress like a teenager but I also dont wont to dress like an old lady.
8c073afaee23ee8233664dd46d00d315,sfcy2331,0,"This bathingsuit feels soo comfortable. There is no pullling, creaping or pinching. Love it!"
8c073afaee23ee8233664dd46d00d315,zkww4341,2,I love how this suit fits. If I had to have a complaint Id like for the skirt to be slightly longer. The shoulder straps are wider than others that Ive had which makes it so much more comfortable. I would buy again!
8c073afaee23ee8233664dd46d00d315,demo2411,2,I love my swimsuit because it fits good without any adjustment. This an area of concern because I usually have to make some adjustment. I love the design of the fabric which makes my waist look smaller. I always recommend JC Penny to all my friends because I know the product /s I am purchasing is the best and they stand behind there merchandise.
8c073afaee23ee8233664dd46d00d315,nttr2111,0,I love everything from the waist down. Im a large bodied lady but not large busted so the top is a might too big for me. I kept the bathing suit because I cant seem to find one that fits perfectly in a one piece.
8c073afaee23ee8233664dd46d00d315,yibi3111,0,"This suit seems to be of good quality and fits true to size. My issue with this suit is that there is simply too much skirt. Its voluminous. Because of the excess fabric in the skirt, swimming will be uncomfortable, and it also looks very old-fashioned. I returned it."
8c073afaee23ee8233664dd46d00d315,zglf3413,2,Im going to exchange this. I love it but I found some stitching problems that could call cause future problems. Hopefully they will have another one as I will be disappointed because its a great suit!
8c073afaee23ee8233664dd46d00d315,jtux2231,4,"i had to get a size larger due to my generous bust size, but overall, flattering bathing suit."
e7e6f68fb989173165db8db59f05eabb,ngos2134,2,"As a woman of a certain age and weight, Ive always been discouraged in the hunt for a swimsuit that I wouldnt hate being seen in! I ordered this online, sight unseen and prepared myself for the worst. The price was so reasonable that I figured if I hated the suit, I could still keep it around for an emergency swim with my non-judgmental grandchildren. Imagine my surprise when it arrived and I took it out of the package, cringing the entire time. Gasp!!! It fit! It fit extremely well, possibly even could have gone a size smaller, but it really did fit great! Not only that -- It looked GOOD! Even in front of a full length mirror! Now I was doing my happy dance! I actually opened the door to show my husband and he responded with Wow! Honey you look awesome in that! I would buy this flattering, feminine suit again in a heartbeat! :-)"
e7e6f68fb989173165db8db59f05eabb,hkxj1334,5,"Its nice to have a swimsuit I feel comfortable in. Good selection and variety of colors. In the stores just in time for my vacation to the coast. Also purchased flip-flops to match........... What else is there to say ,,, my size was shipped to the catalog department quickly and it fit. Yahoo!"
